Tips to maintain positivity in life,http://www.newindianexpress.com/lifestyle/health/2018/feb/28/tips-to-maintain-positivity-in-life-1780040.html,"Wednesday, February 28, 2018 07:50 AM +0530","NEW DELHI: Be it in personal or professional life, maintaining a positive outlook is important. De-clutter and focus on solutions and not the problems, say experts.



Tarot and angel card reader Nitika Duggal and tarot card reader Madhu Kotiya have some tips to stay positive:



* De-clutter: Yes, it's an overthrown advice but it is de-cluttering that's the core foundation of success at work.



* Having a small green space: Place gardenia at your workstation once a week.



* Positive group support: Positive group support is important to help each other through difficult times. Surrounding your positive people will help you stay positive in a negative situation.



Plenty of people will roam around you, avoid them. Their negative attitude will let you down and be counterproductive to what you are trying to achieve by practising positive thinking.



* Adjust focus in life: You should train your body and mind. This will happen with exercise. Through exercise, we release those natural endorphins in our brain that make us feel better.



Exercise has physical as well as mental and emotional benefits. It will boost your self-esteem for having the discipline to exercise. It is an excellent way to reduce negative thoughts from your mind.



* Focus on solutions and not problems: Where and how you focus your attention determines your emotional state. When you zero in on the problems you are facing, you create negative emotions and stress. When you shift your focus towards actions that can improve your circumstances, you will create sense of self-efficacy that yields positive emotions and reduces stress.

","NEW DELHI: Be it in personal or professional life, maintaining a positive outlook is important.
Tarot and angel card reader Nitika Duggal and tarot card reader Madhu Kotiya have some tips to stay positive:* De-clutter: Yes, it's an overthrown advice but it is de-cluttering that's the core foundation of success at work.
* Positive group support: Positive group support is important to help each other through difficult times.
Surrounding your positive people will help you stay positive in a negative situation.
* Focus on solutions and not problems: Where and how you focus your attention determines your emotional state.","['negative', 'tips', 'stay', 'exercise', 'problems', 'life', 'stress', 'solutions', 'positive', 'maintain', 'focus', 'reader', 'positivity', 'support']",
Long-lasting depression may alter your brain,http://www.newindianexpress.com/lifestyle/health/2018/feb/27/long-lasting-depression-may-alter-your-brain-1779648.html,"Tuesday, February 27, 2018 02:12 PM +0530","TORONTO: The brain alters after years of persistent depression, suggesting the need to change how we think about depression as it progresses, a new study has revealed.

The research shows people with longer periods of untreated depression, lasting more than a decade, had significantly more brain inflammation compared to those who had less than 10 years of untreated depression.

""Greater inflammation in the brain is a common response with degenerative brain diseases as they progress, such as with Alzheimer's disease and Parkinson's disease,"" said co-author of the study, Jeff Meyer from Centre for Addiction and Mental Health in Ontario, Canada.

This study provides the first biological evidence for large brain changes in long-lasting depression, suggesting that it is a different stage of illness that needs different therapeutics, the same perspective taken for early and later stages of Alzheimer's disease, the researcher said.

For the study published in the journal, The Lancet Psychiatry, researchers involved a group of people with more than 10 years of depression, another group with less than 10 years of depression along with a group of people with no depression as a comparison group.

The brain inflammation, in the study, was measured using a type of brain imaging called positron emission tomography (PET).

The brain's immune cells, known as microglia, are involved in the brain's normal inflammatory response to trauma or injury, but too much inflammation is associated with other degenerative illnesses as well as depression.

When microglia are activated, they make more translocator protein (TSPO), a marker of inflammation that can be seen using PET imaging.

The researchers found that TSPO levels were about 30 per cent higher in different brain regions among those with long-lasting untreated depression, compared to those with shorter periods of untreated depression.

The group with long-term depression also had higher TSPO levels than those with no depression.","TORONTO: The brain alters after years of persistent depression, suggesting the need to change how we think about depression as it progresses, a new study has revealed.
The research shows people with longer periods of untreated depression, lasting more than a decade, had significantly more brain inflammation compared to those who had less than 10 years of untreated depression.
The brain inflammation, in the study, was measured using a type of brain imaging called positron emission tomography (PET).
The researchers found that TSPO levels were about 30 per cent higher in different brain regions among those with long-lasting untreated depression, compared to those with shorter periods of untreated depression.
The group with long-term depression also had higher TSPO levels than those with no depression.","['using', 'depression', 'inflammation', 'longlasting', 'study', 'alter', 'untreated', 'tspo', 'different', 'brain', 'disease', 'group']",
Our brain may navigate using just smells,http://www.newindianexpress.com/lifestyle/health/2018/feb/27/our-brain-may-navigate-using-just-smells-1779644.html,"Tuesday, February 27, 2018 01:54 PM +0530","WASHINGTON: The mammalian brain can form a map of its surroundings based solely on smells, a study has found.

Researchers at Northwestern University in the US have developed a new ""smell virtual landscape"" that enables the study of how smells engage the brain's navigation system.

The olfactory-based virtual reality system could lead to a fuller understanding of odour-guided navigation and explain why mammals have an aversion to unpleasant odours, an attraction to pheromones and an innate preference to one odour over another, researchers said.

The system could also help tech developers incorporate smell into current virtual reality systems to give users a more multi-sensory experience, they said.

""We have invented what we jokingly call a 'smellovision,'"" said Daniel A Dombeck from Northwestern University.

""It is the world's first method to control odourant concentrations rapidly in space for mammals as they move around,"" said Dombeck, who led the study published in the journal Nature Communications.

Researchers have long known that odours can guide animals' behaviours.

However, studying this phenomenon has been difficult because odours are nearly impossible to control as they naturally travel and diffuse in the air.

By using a virtual reality system made of smells instead of audio and visuals, Dombeck and graduate student Brad Radvansky created a landscape in which smells can be controlled and maintained.

""Imagine a room in which each position is defined by a unique smell profile,"" Radvansky said.

""And imagine that this profile is maintained no matter how much time elapses or how fast you move through the room,"" he said.

That is exactly what Dombeck's team developed, using mice in their study.

Aided by a predictive algorithm that determined precise timing and distributions, the airflow system pumped scents - such as bubblegum, pine and a sour smell - past the mouse's nose to create a virtual room.

Mice first explored the virtual environment through both visual and olfactory cues.

Researchers then shut off the visual virtual reality system, forcing the mice to navigate the room in total darkness based on olfactory cues alone.

The mice did not show a decrease in performance.

Instead, the study indicated that moving through a smell landscape engages the brain's spatial mapping mechanisms.

Not only can the platform help researchers learn more about how the brain processes and uses smells, it could also lay the groundwork for human applications.

""Development of virtual reality technology has mainly focused on vision and sound,"" Dombeck said.

""It is likely that our technology will eventually be incorporated into commercial virtual reality systems to create a more immersive multisensory experience for humans,"" he said.","WASHINGTON: The mammalian brain can form a map of its surroundings based solely on smells, a study has found.
Researchers at Northwestern University in the US have developed a new ""smell virtual landscape"" that enables the study of how smells engage the brain's navigation system.
By using a virtual reality system made of smells instead of audio and visuals, Dombeck and graduate student Brad Radvansky created a landscape in which smells can be controlled and maintained.
Researchers then shut off the visual virtual reality system, forcing the mice to navigate the room in total darkness based on olfactory cues alone.
""It is likely that our technology will eventually be incorporated into commercial virtual reality systems to create a more immersive multisensory experience for humans,"" he said.","['using', 'reality', 'room', 'virtual', 'smells', 'navigate', 'study', 'smell', 'mice', 'odours', 'dombeck', 'brain', 'system']",
Birth control pills does not cause depression in women,http://www.newindianexpress.com/lifestyle/health/2018/feb/27/birth-control-pills-does-not-cause-depression-in-women-1779643.html,"Tuesday, February 27, 2018 01:49 PM +0530","Medical illustration : Pills of all kinds, shapes and colours, March 2003 | REUTERS

WASHINGTON: There is no evidence to show that hormonal birth control pills can lead to depression in women, say scientists, putting to rest fears that these contraceptives may harm mental health.

Women face several options when it comes to birth control, so potential side effects often factor into their decision.

""Depression is a concern for a lot of women when they're starting hormonal contraception, particularly when they're using specific types that have progesterone,"" said Brett Worly, from The Ohio State University in the US.

""Based on our findings, this side effect shouldn't be a concern for most women, and they should feel comfortable knowing they're making a safe choice,"" said Worly.

Researchers reviewed thousands of studies on the mental health effects of contraceptives.

They included data tied to various contraception methods, including injections, implants and pills.

They also reviewed studies examining the effects of hormonal birth control on postpartum women, adolescents and women with a history of depression.

They concluded that there is insufficient evidence to prove a link between birth control and depression.

""Adolescents and pregnant moms will sometimes have a higher risk of depression, not necessarily because of the medicine they're taking, but because they have that risk to start with,"" said Worly.

Patient concerns are valid, and women should have open and honest discussions with their doctor about which options work for them, he said.

""We live in a media-savvy age where if one or a few people have severe side effects, all of a sudden, that gets amplified to every single person,"" he said.

""The biggest misconception is that birth control leads to depression.

For most patients that's just not the case,"" he said.","Medical illustration : Pills of all kinds, shapes and colours, March 2003 | REUTERSWASHINGTON: There is no evidence to show that hormonal birth control pills can lead to depression in women, say scientists, putting to rest fears that these contraceptives may harm mental health.
Women face several options when it comes to birth control, so potential side effects often factor into their decision.
They also reviewed studies examining the effects of hormonal birth control on postpartum women, adolescents and women with a history of depression.
They concluded that there is insufficient evidence to prove a link between birth control and depression.
""The biggest misconception is that birth control leads to depression.","['depression', 'control', 'studies', 'reviewed', 'hormonal', 'women', 'does', 'pills', 'risk', 'cause', 'effects', 'theyre', 'birth']",
New target for Parkinson's therapy identified,http://www.newindianexpress.com/lifestyle/health/2018/feb/26/new-target-for-parkinsons-therapy-identified-1779266.html,"Monday, February 26, 2018 07:25 PM +0530","TORONTO: Researchers have discovered one of the factors behind nerve cell death in Parkinson's disease, unlocking the potential for new treatment to slow the progression of this fatal neurodegenerative disorder.



The researchers found that cardiolipin -- a molecule inside nerve cells -- helps ensure that a protein called alpha-synuclein folds properly. Misfolding of this protein leads to protein deposits that are the hallmark of Parkinson's disease.



""Identifying the crucial role cardiolipin plays in keeping these proteins functional means cardiolipin may represent a new target for development of therapies against Parkinson's disease,"" said Scott Ryan, Professor at the University of Guelph in Ontario, Canada.



""Currently there are no treatments that stop nerve cells from dying,"" Ryan added.



These deposits are toxic to nerve cells that control voluntary movement. When too many of these deposits accumulate, nerve cells die, the researchers said.



For the study, published in the journal Nature Communications, researchers used stem cells collected from people with the disease. The team studied how nerve cells try to cope with misfolded alpha-synuclein.



""We thought if we can better understand how cells normally fold alpha-synuclein, we may be able to exploit that process to dissolve these aggregates and slow the spread of the disease,"" Ryan said.



The study revealed that, inside cells, alpha-synuclein binds to mitochondria, where cardiolipin resides. Cells use mitochondria to generate energy and drive metabolism.



Normally, cardiolipin in mitochondria pulls synuclein out of toxic protein deposits and refolds it into a non-toxic shape, the researchers added.



The researchers found that, in people with Parkinson's disease, this process is overwhelmed over time and mitochondria are ultimately destroyed.



""As a result, the cells slowly die. Based on this finding, we now have a better understanding of why nerve cells die in Parkinson's disease and how we might be able to intervene,"" the researchers noted.

","The researchers found that cardiolipin -- a molecule inside nerve cells -- helps ensure that a protein called alpha-synuclein folds properly.
Misfolding of this protein leads to protein deposits that are the hallmark of Parkinson's disease.
The team studied how nerve cells try to cope with misfolded alpha-synuclein.
The researchers found that, in people with Parkinson's disease, this process is overwhelmed over time and mitochondria are ultimately destroyed.
Based on this finding, we now have a better understanding of why nerve cells die in Parkinson's disease and how we might be able to intervene,"" the researchers noted.","['researchers', 'ryan', 'parkinsons', 'nerve', 'mitochondria', 'deposits', 'cells', 'therapy', 'protein', 'identified', 'target', 'disease', 'cardiolipin']",
A little anxiety may aid your memory,http://www.newindianexpress.com/lifestyle/health/2018/feb/26/a-little-anxiety-may-aid-your-memory-1779162.html,"Monday, February 26, 2018 03:01 PM +0530","TORONTO: Do you tend to be worried or anxious over petty issues? Relax, a little anxiety may help you in remembering things, researchers have claimed.



The study, published in the journal Journal Brain Sciences, showed that manageable levels of anxiety actually aided people in being able to recall the details of events.



Conversely, when anxiety levels got too high or descended into fear, it led to the colouring of memories where people begin to associate otherwise neutral elements of an experience to the negative context, the researchers noted.



""People with high anxiety have to be careful,"" said Myra Fernandes, Professor at the University of Waterloo in Canada.



""To some degree, there is an optimal level of anxiety that is going to benefit your memory, but we know from other researches that high levels of anxiety can cause people to reach a tipping point, which impacts their memories and performance,"" Fernandes added.



For the study, the researchers assessed 80 undergraduate students from the University of Waterloo, including 64 females.



Half of the participants were randomly assigned to a deep encoding instruction group while the other half were randomly assigned to a shallow encoding group.



The results showed that individuals with high anxiety levels showed a heightened sensitivity to the influences of emotional context on their memory, with neutral information becoming tainted, or coloured by the emotion with which it was associated during encoding.



""By thinking about emotional events or by thinking about negative events this might put you in a negative mindset that can bias you or change the way you perceive your current environment,"" explained Christopher Lee, researcher at the varsity.","Relax, a little anxiety may help you in remembering things, researchers have claimed.
The study, published in the journal Journal Brain Sciences, showed that manageable levels of anxiety actually aided people in being able to recall the details of events.
""People with high anxiety have to be careful,"" said Myra Fernandes, Professor at the University of Waterloo in Canada.
""To some degree, there is an optimal level of anxiety that is going to benefit your memory, but we know from other researches that high levels of anxiety can cause people to reach a tipping point, which impacts their memories and performance,"" Fernandes added.
The results showed that individuals with high anxiety levels showed a heightened sensitivity to the influences of emotional context on their memory, with neutral information becoming tainted, or coloured by the emotion with which it was associated during encoding.","['researchers', 'negative', 'waterloo', 'showed', 'levels', 'study', 'aid', 'memory', 'little', 'high', 'university', 'thinking', 'anxiety']",
'Party drug' ketamine may treat depression symptoms within hours,http://www.newindianexpress.com/lifestyle/health/2018/feb/26/party-drug-ketamine-may-treat-depression-symptoms-within-hours-1779148.html,"Monday, February 26, 2018 02:31 PM +0530","WASHINGTON: Ketamine, an anaesthetic agent often misused as a recreational 'party drug', may help treat severe depression by producing a response within hours rather than weeks, scientists say.

Ketamine and related drugs may represent a ""paradigm shift"" in the treatment of major depressive disorder (MDD) and bipolar depression - especially in patients who do not respond to other treatments, according to a research review by Carlos A Zarate, and colleagues from the US National Institute of Mental Health.

Current treatments for MDD and bipolar depression have major limitations.

Many patients with severe depressive symptoms don't respond to available antidepressant drugs.

Even for those who do respond, it may take several weeks before symptoms improve.

Ketamine, an anaesthetic, is one of several glutamatergic drugs affecting neurotransmitters in the central nervous system.

Over the past decade, several studies have reported ""rapid, robust, and relatively sustained antidepressant response"" to ketamine, injected intravenously at low, subanaesthetic doses.

Scientists reviewed research on ketamine and other glutamatergic drugs for depression.

Ketamine, by far the best-studied of these medications, is notable for its very rapid antidepressant effects.

In patients with treatment-resistant MDD, ketamine has produced initial reductions in depressive symptoms within two hours, with peak effects at 24 hours.

Ketamine may also rapidly reduce suicidal thoughts.

Combined with other medications, ketamine has also produced rapid antidepressant effects in patients with treatment-resistant bipolar depression.

Prompted by these studies, some doctors are already using ketamine in patients with severe or treatment-resistant depression.

However, since it is approved only as an anaesthetic, use of ketamine in depressive disorders is ""off-label,"" unregulated, and not standardised.

Many questions remain about its short- and long-term side effects and potential for abuse.

""Efforts are underway to bring ketamine to market, standardise its use, and determine its real-world effectiveness,"" said Zarate.

Researchers from Massachusetts General Hospital in the US reviewed neuroimaging studies evaluating ketamine's effects in the brain.

The studies show ketamine-induced changes in several brain areas involved in the development of depression.

Ketamine may exert its antidepressant effects by disabling the emotional resources required to perpetuate the symptoms of depression, as well as by increasing emotional blunting and increasing activity in reward processing researchers said.","WASHINGTON: Ketamine, an anaesthetic agent often misused as a recreational 'party drug', may help treat severe depression by producing a response within hours rather than weeks, scientists say.
Many patients with severe depressive symptoms don't respond to available antidepressant drugs.
In patients with treatment-resistant MDD, ketamine has produced initial reductions in depressive symptoms within two hours, with peak effects at 24 hours.
Combined with other medications, ketamine has also produced rapid antidepressant effects in patients with treatment-resistant bipolar depression.
Prompted by these studies, some doctors are already using ketamine in patients with severe or treatment-resistant depression.","['patients', 'depression', 'studies', 'severe', 'treat', 'symptoms', 'drug', 'treatmentresistant', 'depressive', 'party', 'ketamine', 'effects', 'antidepressant', 'hours']",
Kids unable to hold pencils due to excessive touchscreen use: Experts,http://www.newindianexpress.com/lifestyle/health/2018/feb/26/kids-unable-to-hold-pencils-due-to-excessive-touchscreen-use-experts-1779112.html,"Monday, February 26, 2018 12:18 PM +0530","LONDON: Excessive use of phones and tablets is preventing children's finger muscles from developing sufficiently, making it increasingly hard for them to hold pens and pencils, UK doctors say.

""Children are not coming into school with the hand strength and dexterity they had 10 years ago,"" said Sally Payne, the head paediatric therapist at the Heart of England Foundation NHS Trust in the UK.

""Children coming into school are being given a pencil but are increasingly not be able to hold it because they do not have the fundamental movement skills,"" said Payne.

""To be able to grip a pencil and move it, you need strong control of the fine muscles in your fingers.

Children need lots of opportunities to develop those skills,"" she said.

""It's easier to give a child an iPad than encouraging them to do muscle-building play such as building blocks, cutting and sticking, or pulling toys and ropes,"" Payne was quoted as saying by the 'Guardian'.

Mellissa Prunty, who runs a research clinic at Brunel University London investigating key skills in childhood, including handwriting, said that increasing numbers of children may be developing handwriting late because of an overuse of technology.

""One problem is that handwriting is very individual in how it develops in each child,"" said Prunty.

""Without research, the risk is that we make too many assumptions about why a child isn't able to write at the expected age and don't intervene when there is a technology-related cause,"" she said.

Although the early years' curriculum has handwriting targets for every year, different primary schools focus on handwriting in different ways - with some using tablets alongside pencils, Prunty said.

This becomes a problem when same the children also spend large periods of time on tablets outside the school.","LONDON: Excessive use of phones and tablets is preventing children's finger muscles from developing sufficiently, making it increasingly hard for them to hold pens and pencils, UK doctors say.
""To be able to grip a pencil and move it, you need strong control of the fine muscles in your fingers.
""One problem is that handwriting is very individual in how it develops in each child,"" said Prunty.
Although the early years' curriculum has handwriting targets for every year, different primary schools focus on handwriting in different ways - with some using tablets alongside pencils, Prunty said.
This becomes a problem when same the children also spend large periods of time on tablets outside the school.","['handwriting', 'pencils', 'child', 'research', 'prunty', 'school', 'able', 'unable', 'excessive', 'hold', 'experts', 'tablets', 'problem', 'skills', 'touchscreen', 'kids']",
New smart lens for diabetics can monitor blood sugar levels,http://www.newindianexpress.com/lifestyle/health/2018/feb/26/new-smart-lens-for-diabetics-can-monitor-blood-sugar-levels-1779102.html,"Monday, February 26, 2018 11:35 AM +0530","SEOUL: Scientists have developed a smart contact lens that can monitor blood sugar levels from tears in the eye in patients with diabetes, spelling an end for painful needle pricks.

For diabetics, monitoring and controlling blood sugar levels are extremely important because having high blood glucose levels for extended periods of time can lead to a host of diabetes complications.

An enzyme-based finger-pricking method is the most commonly used technology in diabetic assessment.

However, such approach has been said to reduce compliance among diabetic patients.

The smart lens, developed by researchers from Ulsan National Institute of Science and Technology (UNIST), has built-in pliable, transparent electronics that can monitor glucose levels from tears in the eye.

Although the device has not yet been tested in humans, researchers expect it will offer diabetics a pain-free way to measure their glucose levels in the blink of an eye.

In the last several decades, many attempts have been made to monitor glucose levels in tears with smart contact lenses, but they are often not used due to poor wearability.

To solve contact lens discomfort issues, the team led by Jang-Ung Park of UNIST have unveiled a new smart contact lens that uses electrodes made up of highly stretchable and transparent materials.

The clear, flexible lens also contains a glucose sensor that sends electrical signals to an LED.

With this sensor, patients can transmit their health information in real-time using the embedded wireless antenna in the lens.

In the study, the research team has successfully tested their prototype lens on a live rabbit via non-invasive in-vivo testing.

The rabbit showed no signs of abnormal behaviour during repeated eye blinks and the LED pixel turned off when tear fluids with glucose concentration were over the threshold.

In addition, during the wireless operations, this smart contact lens could still maintain the eye temperature stably without abrupt heating.

""These smart contact lenses are made of transparent nanomaterials and therefore do not obstruct the wearer's view,"" said Jihun Park, first author of the study published in the journal Science Advances.

""Besides, because the system uses a wireless antenna to read sensor information, no separate power source, like a battery is required for the smart contact lens sensors,"" Park said.

""Our smart contact lens provides a platform for wireless, continuous, and noninvasive monitoring of physiological conditions, as well as the detection of biomarkers associated with ocular and other diseases,"" said Park.

""It also offers the potential for expanded applicability in other areas, such as smart devices for drug delivery and augmented reality,"" he said.","SEOUL: Scientists have developed a smart contact lens that can monitor blood sugar levels from tears in the eye in patients with diabetes, spelling an end for painful needle pricks.
For diabetics, monitoring and controlling blood sugar levels are extremely important because having high blood glucose levels for extended periods of time can lead to a host of diabetes complications.
The smart lens, developed by researchers from Ulsan National Institute of Science and Technology (UNIST), has built-in pliable, transparent electronics that can monitor glucose levels from tears in the eye.
To solve contact lens discomfort issues, the team led by Jang-Ung Park of UNIST have unveiled a new smart contact lens that uses electrodes made up of highly stretchable and transparent materials.
In addition, during the wireless operations, this smart contact lens could still maintain the eye temperature stably without abrupt heating.","['sensor', 'monitor', 'diabetics', 'tears', 'park', 'levels', 'glucose', 'blood', 'sugar', 'contact', 'wireless', 'transparent', 'smart', 'lens']",
How gut bacteria may increase obesity risk,http://www.newindianexpress.com/lifestyle/health/2018/feb/25/how-gut-bacteria-may-increase-obesity-risk-1778741.html,"Sunday, February 25, 2018 03:01 PM +0530","LONDON: The presence of gut flora in the intestines may cause health benefits for some people, whereas it increases the risk of obesity in the others, researchers have claimed.

While sourcing a new link between gut bacteria and obesity, the animal based study found that certain amino acids in our blood can be connected to both obesity and the composition of the gut microbiome.

Obesity-related metabolites were linked to four different intestinal bacteria namely Blautia, Dorea and Ruminococcus in the Lachnospiraceae family, and SHA98, the researchers noted.

The study, published in the Journal of Clinical Endocrinology and Metabolism, mentioned that the gut microbiota affects our metabolism and lead to cardiovascular diseases and Type 2 diabetes.

Previous studies have shown that people with these diseases have varying occurrence of different metabolites, that is small molecules or metabolic residues, in the bloodstream.

The researchers analysed blood plasma and stool samples from 674 participants in the Malmö Offspring Study (MOS).

They found 19 different metabolites that could be linked to the person's body mass index (BMI); glutamate and so-called BCAA (branched-chain and aromatic amino acids) had the strongest connection to obesity.

""The differences in BMI were largely explained by the differences in the levels of glutamate and BCAA. This indicates that the metabolites and gut bacteria interact, rather than being independent of each other,"" said Marju Orho-Melander, Professor at Lund University in Sweden.

Previous studies have also shown that the manipulation in the gut bacteria may cut down diabetes, bowel diseases and obesity risk.","LONDON: The presence of gut flora in the intestines may cause health benefits for some people, whereas it increases the risk of obesity in the others, researchers have claimed.
While sourcing a new link between gut bacteria and obesity, the animal based study found that certain amino acids in our blood can be connected to both obesity and the composition of the gut microbiome.
Obesity-related metabolites were linked to four different intestinal bacteria namely Blautia, Dorea and Ruminococcus in the Lachnospiraceae family, and SHA98, the researchers noted.
This indicates that the metabolites and gut bacteria interact, rather than being independent of each other,"" said Marju Orho-Melander, Professor at Lund University in Sweden.
Previous studies have also shown that the manipulation in the gut bacteria may cut down diabetes, bowel diseases and obesity risk.","['researchers', 'increase', 'metabolites', 'studies', 'study', 'different', 'risk', 'bacteria', 'obesity', 'diseases', 'shown', 'gut']",
With Holi less than a week away know the dangerous side effects of colours- The New Indian Express,http://www.newindianexpress.com/lifestyle/health/2018/feb/25/with-holi-less-than-a-week-away-know-the-dangerous-side-effects-of-colours-1778746.html,"Sunday, February 25, 2018 02:56 PM +0530","NEW DELHI: The annual holiday festival of colours, Holi, is less than a week away, and as usual, we can expect the traditional promises to be made of renewed friendship, forgiveness for sins committed in the recent past, and a fun-filled day of frolic marked by a splashing of coloured powder, water and balloons, and a chanting ""Holi Hai"".

Traditionally spring flowers, berries, spices and other plants were used for making coloured Gulal and wet colours from flowers like hibiscus etc.

There is no doubt that Holi is one of the popular festivals of India, but there are dangers too associated with the event such as the blatant use of expensive, artificial and bright colours made with the help of chemical solvents and toxic agents like the lead oxide,mercury sulphite and copper sulphate etc.

These can damage eyes, skin and lungs, says beauty expert Shahnaz Husain

But again, all of us love this carnival of colours, and according to Husain, can enjoy the festival with the use of organic and home-made colours.

These are available in markets but cost more.

It is essential to take appropriate safety steps to prevent your skin or hair from getting damaged.

The dry “Gulal” and the wet colours of today are not derived from natural sources. They contain chemicals, shiny particles of mica and even lead, which not only irritate the skin, but collect on the scalp.

Since Holi is played outdoors, exposure to the sun can have a detrimental effect on the skin. Apart from harmful UV radiation, sun-exposure makes the skin dry by causing depletion of moisture and also tans the skin. The skin can become dry and dull after playing Holi.

What, therefore, are the preventives?

Husain advises one and all to apply sunscreen 20 minutes before going out in the sun.



“Use a sunscreen of SPF 20 and above. If your skin is prone to pigmented patches, select a higher SPF. Most sunscreens have built-in moisturizers. If your skin is very dry, first apply the sunscreen, wait for a few minutes and then apply a moisturizer. Apply moisturising lotion or cream on the arms and exposed areas,” she says.

For the hair, apply leave-on conditioner or hair serum.

“This protects the hair from the effects of sun exposure and dryness caused by colours. Hair cream containing sunscreen is also available. Take very little, spread on both palms and massage light into the hair, or smooth palms over the hair. Or, apply pure coconut oil and massage it lightly into the hair. This also provides protection against colours,” Husain said.

Apply transparent nail varnish on the nails. This helps to protect nails from absorbing Holi colours.

When it comes to removal of colours, rinse the face with plenty of plain water and then use a cleansing cream or lotion. Then wipe off with moist cotton wool. Remember to cleanse the area around the eyes too, using a light touch. A cleansing gel helps to dissolve the colours and facilitates their removal.

“To make your own cleanser, take half a cup of cold milk and add one teaspoon of any vegetable oil, like “til,” olive or sunflower oil. Mix well. Dip cotton wool into this mixture and use it to cleanse the skin. Sesame seed (til) oil can be used to remove colours from the body, massaging it on the skin. This not only helps to remove the colours, but gives added protection to the skin. Sesame seed (til) oil actually helps to counteract sun-damage,” the beauty expert said.

While bathing, scrub the body gently with a loofah or wash cloth. Immediately after your bath, apply a moisturizer on the face and body, while the skin is still damp. This helps to seal in moisture.

If there is itching, add two tablespoons vinegar to a mug of water and use it as a last rinse. This helps to reduce itching. However, if the itching continues, and there is rash and redness, there may be an allergic reaction to the colour. Consult a doctor as soon as possible.

While washing the hair, first rinse with plenty of plain water to wash away the dry colours and tiny particles of mica. Then apply a mild herbal shampoo, working it into the hair with the fingers. Massage the scalp gently and rinse thoroughly with water again.

Beer can be used as a last rinse. In fact, it will soften and condition the hair. Add the juice of a lemon to the beer. Pour over the hair after shampoo. Leave on for a few minutes and rinse off with plain water.

The day after Holi, mix two tablespoons of honey with half-a-cup of curd. Add a pinch of turmeric. Apply this on the face, neck and arms. Leave it on for 20 minutes and wash off with water. This helps to remove the tan and soften the skin.

Over the next few days, give your hair nourishment by mixing one tablespoon of pure coconut oil with one teaspoon of castor oil.

“Heat and apply on the hair. Then dip a towel in hot water, squeeze out the water and wrap the hot towel around the head, like a turban. Keep it on for five minutes. Repeat the hot towel wrap three to four times. This helps the hair and scalp absorb the oil better. Wash your hair after an hour,” Husain concludes.

Shahnaz Husain is an international fame beauty expert and is popularly called as the Herbal Queen of India.","If your skin is very dry, first apply the sunscreen, wait for a few minutes and then apply a moisturizer.
For the hair, apply leave-on conditioner or hair serum.
This helps to protect nails from absorbing Holi colours.
When it comes to removal of colours, rinse the face with plenty of plain water and then use a cleansing cream or lotion.
While washing the hair, first rinse with plenty of plain water to wash away the dry colours and tiny particles of mica.","['skin', 'indian', 'hair', 'water', 'apply', 'know', 'oil', 'helps', 'holi', 'rinse', 'away', 'effects', 'colours', 'express', 'week', 'dangerous', 'minutes']",
This new drug may extend women's fertility by six years,http://www.newindianexpress.com/lifestyle/health/2018/feb/24/this-new-drug-may-extend-womens-fertility-by-six-years-1778357.html,"Saturday, February 24, 2018 10:07 PM +0530","WASHINGTON: Scientists have identified a drug that extends egg viability in worms and could theoretically extend women's fertility by three to six years.

""As early as the mid-30s, women start to experience declines in fertility, increased rates of miscarriage and maternal age-related birth defects,"" said Coleen Murphy from the Princeton University in the US.

""All of these problems are thought to be caused by declining egg quality, rather than a lack of eggs,"" said Murphy.

The researchers used a microscopic worm, Caenorhabditis elegans (C elegans), to study longevity.

For the study, published in the journal Current Biology, they investigated downregulated group of proteins, cathepsin B proteases, that are rare in high-quality eggs and more common in eggs that have begun degrading with age.

The existence of drugs that block these exact proteins provided an opportunity to test their effects.

Another experiment that knocked out the cathepsin B genes entirely succeeded in extending worms fertility by about 10 percent.

""If applied to humans, it could be a three- to six-year extension of your reproductive period,"" said Nicole Templeman from Princeton University.

Reproductive decline is a hallmark of aging, but despite its prevalence, interventions to slow the loss of reproductive capacity are lacking, the researchers said.","WASHINGTON: Scientists have identified a drug that extends egg viability in worms and could theoretically extend women's fertility by three to six years.
""All of these problems are thought to be caused by declining egg quality, rather than a lack of eggs,"" said Murphy.
The researchers used a microscopic worm, Caenorhabditis elegans (C elegans), to study longevity.
Another experiment that knocked out the cathepsin B genes entirely succeeded in extending worms fertility by about 10 percent.
Reproductive decline is a hallmark of aging, but despite its prevalence, interventions to slow the loss of reproductive capacity are lacking, the researchers said.","['researchers', 'princeton', 'reproductive', 'proteins', 'egg', 'drug', 'study', 'eggs', 'fertility', 'worms', 'extend', 'womens', 'elegans']",
